date,state,industry,employed_thousands
2002Q2,Queensland,Health Care and Social Assistance,172.64914722
2002Q2,Queensland,Manufacturing,171.90095273
2002Q2,Queensland,"Professional, Scientific and Technical Services",93.34811821
2002Q2,Victoria,Accommodation and Food Services,107.85904279
2002Q2,Victoria,Construction,186.79085852
2002Q2,Victoria,Education and Training,165.42406918999998
2002Q2,Victoria,Health Care and Social Assistance,213.97588151
2002Q2,Victoria,Manufacturing,322.96167677
2002Q2,Victoria,"Professional, Scientific and Technical Services",159.73131284
2002Q3,New South Wales,Accommodation and Food Services,159.61967305
2002Q3,New South Wales,Construction,209.11325023
2002Q3,New South Wales,Education and Training,224.74688613
2002Q3,New South Wales,Health Care and Social Assistance,303.17002892
2002Q3,New South Wales,Manufacturing,343.43863913
2002Q3,New South Wales,"Professional, Scientific and Technical Services",238.78391878
2002Q3,Queensland,Accommodation and Food Services,105.24597960000001
2002Q3,Queensland,Construction,140.30136204000001
2002Q3,Queensland,Education and Training,137.82101309
2002Q3,Queensland,Health Care and Social Assistance,180.17011202999998
2002Q3,Queensland,Manufacturing,170.74343893
2002Q3,Queensland,"Professional, Scientific and Technical Services",94.60563130999999
2002Q3,Victoria,Accommodation and Food Services,101.96329363999999
2002Q3,Victoria,Construction,176.75013803000002
2002Q3,Victoria,Education and Training,169.96569323999998
2002Q3,Victoria,Health Care and Social Assistance,230.90879708
2002Q3,Victoria,Manufacturing,330.98443028
2002Q3,Victoria,"Professional, Scientific and Technical Services",153.32779861
2002Q4,New South Wales,Accommodation and Food Services,174.67186370000002
2002Q4,New South Wales,Construction,244.13114997
2002Q4,New South Wales,Education and Training,218.72653461000002
2002Q4,New South Wales,Health Care and Social Assistance,312.76258687
2002Q4,New South Wales,Manufacturing,352.04673006
2002Q4,New South Wales,"Professional, Scientific and Technical Services",225.05829574
2002Q4,Queensland,Accommodation and Food Services,104.63470799000001
2002Q4,Queensland,Construction,146.68919207
2002Q4,Queensland,Education and Training,122.76605663
2002Q4,Queensland,Health Care and Social Assistance,171.65390043
2002Q4,Queensland,Manufacturing,178.60455643
2002Q4,Queensland,"Professional, Scientific and Technical Services",90.69138954
2002Q4,Victoria,Accommodation and Food Services,124.39131175
2002Q4,Victoria,Construction,170.98194949999998
2002Q4,Victoria,Education and Training,177.05290632
2002Q4,Victoria,Health Care and Social Assistance,238.2170074
2002Q4,Victoria,Manufacturing,333.19396552
2002Q4,Victoria,"Professional, Scientific and Technical Services",152.70016715
2003Q1,New South Wales,Accommodation and Food Services,164.58164739
2003Q1,New South Wales,Construction,254.78474231
2003Q1,New South Wales,Education and Training,210.27930011
2003Q1,New South Wales,Health Care and Social Assistance,308.09281388
2003Q1,New South Wales,Manufacturing,353.01658679
2003Q1,New South Wales,"Professional, Scientific and Technical Services",215.13927907000001
2003Q1,Queensland,Accommodation and Food Services,112.20460007999999
2003Q1,Queensland,Construction,156.7971329
2003Q1,Queensland,Education and Training,127.45731696
2003Q1,Queensland,Health Care and Social Assistance,174.20339359
2003Q1,Queensland,Manufacturing,168.41231051
2003Q1,Queensland,"Professional, Scientific and Technical Services",98.29297849
2003Q1,Victoria,Accommodation and Food Services,118.51840483000001
2003Q1,Victoria,Construction,180.10645077
2003Q1,Victoria,Education and Training,171.54717361000002
2003Q1,Victoria,Health Care and Social Assistance,225.13003673
2003Q1,Victoria,Manufacturing,334.38568019
2003Q1,Victoria,"Professional, Scientific and Technical Services",168.54414921
2003Q2,New South Wales,Accommodation and Food Services,165.64616521
2003Q2,New South Wales,Construction,240.3734811
2003Q2,New South Wales,Education and Training,217.52391871
2003Q2,New South Wales,Health Care and Social Assistance,315.56798772
2003Q2,New South Wales,Manufacturing,320.88353417
2003Q2,New South Wales,"Professional, Scientific and Technical Services",226.47373812
2003Q2,Queensland,Accommodation and Food Services,108.87036903999999
2003Q2,Queensland,Construction,138.91303884
2003Q2,Queensland,Education and Training,131.48038757999998
2003Q2,Queensland,Health Care and Social Assistance,166.77350058
2003Q2,Queensland,Manufacturing,171.98021568000001
2003Q2,Queensland,"Professional, Scientific and Technical Services",105.10506292
2003Q2,Victoria,Accommodation and Food Services,129.25013759
2003Q2,Victoria,Construction,176.52083642
2003Q2,Victoria,Education and Training,170.77808968
2003Q2,Victoria,Health Care and Social Assistance,226.12835349
2003Q2,Victoria,Manufacturing,331.67855137
2003Q2,Victoria,"Professional, Scientific and Technical Services",161.24411168
2003Q3,New South Wales,Accommodation and Food Services,154.40138510999998
2003Q3,New South Wales,Construction,249.07620447999997
2003Q3,New South Wales,Education and Training,237.86122179
2003Q3,New South Wales,Health Care and Social Assistance,293.075077
2003Q3,New South Wales,Manufacturing,320.02709891
2003Q3,New South Wales,"Professional, Scientific and Technical Services",232.43640405000002
2003Q3,Queensland,Accommodation and Food Services,110.34806164
2003Q3,Queensland,Construction,158.16418704999998
2003Q3,Queensland,Education and Training,133.83370203
2003Q3,Queensland,Health Care and Social Assistance,171.039898
2003Q3,Queensland,Manufacturing,173.15315639
2003Q3,Queensland,"Professional, Scientific and Technical Services",101.71935535
2003Q3,Victoria,Accommodation and Food Services,123.90519714000001
2003Q3,Victoria,Construction,179.71928721999998
2003Q3,Victoria,Education and Training,182.74245449
2003Q3,Victoria,Health Care and Social Assistance,232.6565428
2003Q3,Victoria,Manufacturing,320.26305165
2003Q3,Victoria,"Professional, Scientific and Technical Services",167.3457942
2003Q4,New South Wales,Accommodation and Food Services,178.01047436
2003Q4,New South Wales,Construction,265.48517533
2003Q4,New South Wales,Education and Training,224.05487039000002
2003Q4,New South Wales,Health Care and Social Assistance,310.84214731000003
2003Q4,New South Wales,Manufacturing,299.92272847
2003Q4,New South Wales,"Professional, Scientific and Technical Services",244.76964642
2003Q4,Queensland,Accommodation and Food Services,122.13083894999998
2003Q4,Queensland,Construction,159.01243164
2003Q4,Queensland,Education and Training,133.53299611
2003Q4,Queensland,Health Care and Social Assistance,173.588744
2003Q4,Queensland,Manufacturing,167.18490213
2003Q4,Queensland,"Professional, Scientific and Technical Services",104.19897888
2003Q4,Victoria,Accommodation and Food Services,124.12753526
2003Q4,Victoria,Construction,179.43796565
2003Q4,Victoria,Education and Training,186.27416855
2003Q4,Victoria,Health Care and Social Assistance,232.42989077
2003Q4,Victoria,Manufacturing,308.21469637
2003Q4,Victoria,"Professional, Scientific and Technical Services",165.49522898
2004Q1,New South Wales,Accommodation and Food Services,175.03307802999998
2004Q1,New South Wales,Construction,254.81929001
2004Q1,New South Wales,Education and Training,214.27550012999998
2004Q1,New South Wales,Health Care and Social Assistance,315.78976077
2004Q1,New South Wales,Manufacturing,309.03557754
2004Q1,New South Wales,"Professional, Scientific and Technical Services",226.55514328
2004Q1,Queensland,Accommodation and Food Services,103.80011871
2004Q1,Queensland,Construction,160.24017046
2004Q1,Queensland,Education and Training,130.87363194
2004Q1,Queensland,Health Care and Social Assistance,178.62586586999998
2004Q1,Queensland,Manufacturing,183.8800184
2004Q1,Queensland,"Professional, Scientific and Technical Services",98.42210523
2004Q1,Victoria,Accommodation and Food Services,125.06989467
2004Q1,Victoria,Construction,184.54223696
2004Q1,Victoria,Education and Training,177.13571306
2004Q1,Victoria,Health Care and Social Assistance,246.3805496
2004Q1,Victoria,Manufacturing,314.06562185
2004Q1,Victoria,"Professional, Scientific and Technical Services",164.07797152999999
2004Q2,New South Wales,Accommodation and Food Services,173.38520979
2004Q2,New South Wales,Construction,273.4093347
2004Q2,New South Wales,Education and Training,239.46013928
2004Q2,New South Wales,Health Care and Social Assistance,309.62621289000003
2004Q2,New South Wales,Manufacturing,310.18692601
2004Q2,New South Wales,"Professional, Scientific and Technical Services",230.03776953
2004Q2,Queensland,Accommodation and Food Services,101.19442887
2004Q2,Queensland,Construction,169.87455249
2004Q2,Queensland,Education and Training,137.10787962
2004Q2,Queensland,Health Care and Social Assistance,184.6500394
2004Q2,Queensland,Manufacturing,186.5357697
2004Q2,Queensland,"Professional, Scientific and Technical Services",101.51383186
2004Q2,Victoria,Accommodation and Food Services,129.70629171000002
2004Q2,Victoria,Construction,186.58505857
2004Q2,Victoria,Education and Training,188.08574367
2004Q2,Victoria,Health Care and Social Assistance,243.99834356
2004Q2,Victoria,Manufacturing,329.83074081
2004Q2,Victoria,"Professional, Scientific and Technical Services",163.31794108
2004Q3,New South Wales,Accommodation and Food Services,159.32419457
2004Q3,New South Wales,Construction,279.48886216
2004Q3,New South Wales,Education and Training,232.44486297
2004Q3,New South Wales,Health Care and Social Assistance,317.32166748
2004Q3,New South Wales,Manufacturing,320.02605029
2004Q3,New South Wales,"Professional, Scientific and Technical Services",224.50668369
2004Q3,Queensland,Accommodation and Food Services,111.37545524000001
2004Q3,Queensland,Construction,167.27818
2004Q3,Queensland,Education and Training,139.92645242
2004Q3,Queensland,Health Care and Social Assistance,182.00498805
2004Q3,Queensland,Manufacturing,190.38944702
2004Q3,Queensland,"Professional, Scientific and Technical Services",113.91147318
2004Q3,Victoria,Accommodation and Food Services,131.26724087000002
2004Q3,Victoria,Construction,180.82243141
2004Q3,Victoria,Education and Training,181.81354546
2004Q3,Victoria,Health Care and Social Assistance,244.32465182
2004Q3,Victoria,Manufacturing,333.8721368
2004Q3,Victoria,"Professional, Scientific and Technical Services",160.62494825
2004Q4,New South Wales,Accommodation and Food Services,173.49149011
2004Q4,New South Wales,Construction,276.21071738
2004Q4,New South Wales,Education and Training,218.10500130999998
2004Q4,New South Wales,Health Care and Social Assistance,307.21078982
2004Q4,New South Wales,Manufacturing,309.60791968
2004Q4,New South Wales,"Professional, Scientific and Technical Services",228.69120551999998
2004Q4,Queensland,Accommodation and Food Services,116.06347584
2004Q4,Queensland,Construction,177.83778734
2004Q4,Queensland,Education and Training,149.4651662
2004Q4,Queensland,Health Care and Social Assistance,177.97691919
2004Q4,Queensland,Manufacturing,194.35374713000002
2004Q4,Queensland,"Professional, Scientific and Technical Services",113.14566105
2004Q4,Victoria,Accommodation and Food Services,127.98693798
2004Q4,Victoria,Construction,190.80303313
2004Q4,Victoria,Education and Training,171.43515252
2004Q4,Victoria,Health Care and Social Assistance,254.46744189999998
2004Q4,Victoria,Manufacturing,321.13233983
2004Q4,Victoria,"Professional, Scientific and Technical Services",167.71437305
2005Q1,New South Wales,Accommodation and Food Services,168.08506178
2005Q1,New South Wales,Construction,273.36650009
2005Q1,New South Wales,Education and Training,191.38610211
2005Q1,New South Wales,Health Care and Social Assistance,323.20501206
2005Q1,New South Wales,Manufacturing,311.55521149
2005Q1,New South Wales,"Professional, Scientific and Technical Services",236.51932367
2005Q1,Queensland,Accommodation and Food Services,112.95748006
2005Q1,Queensland,Construction,195.58375043
2005Q1,Queensland,Education and Training,142.20589206
2005Q1,Queensland,Health Care and Social Assistance,184.08436271
2005Q1,Queensland,Manufacturing,193.5004667
2005Q1,Queensland,"Professional, Scientific and Technical Services",110.468141
2005Q1,Victoria,Accommodation and Food Services,134.88232677
2005Q1,Victoria,Construction,185.84886606999999
2005Q1,Victoria,Education and Training,156.04592829
2005Q1,Victoria,Health Care and Social Assistance,260.87738665
2005Q1,Victoria,Manufacturing,325.55298229
2005Q1,Victoria,"Professional, Scientific and Technical Services",167.16300614000002
2005Q2,New South Wales,Accommodation and Food Services,172.66147956
2005Q2,New South Wales,Construction,266.83379124
2005Q2,New South Wales,Education and Training,209.4101578
2005Q2,New South Wales,Health Care and Social Assistance,312.49099962
2005Q2,New South Wales,Manufacturing,303.39706765
2005Q2,New South Wales,"Professional, Scientific and Technical Services",249.39173572
2005Q2,Queensland,Accommodation and Food Services,119.24857717
2005Q2,Queensland,Construction,193.94396687
2005Q2,Queensland,Education and Training,146.25590616999997
2005Q2,Queensland,Health Care and Social Assistance,183.049077
2005Q2,Queensland,Manufacturing,182.22196917
2005Q2,Queensland,"Professional, Scientific and Technical Services",117.59783004
2005Q2,Victoria,Accommodation and Food Services,132.4833336
2005Q2,Victoria,Construction,195.22727483
2005Q2,Victoria,Education and Training,174.4384703
2005Q2,Victoria,Health Care and Social Assistance,264.70079534
2005Q2,Victoria,Manufacturing,318.61651199
2005Q2,Victoria,"Professional, Scientific and Technical Services",170.46259835
2005Q3,New South Wales,Accommodation and Food Services,177.05150701
